ranking,score_final,roe_score,growth_2006_score,growth_2017_score,ev_ebit_score,symbol,companyName,exchange,sector,industry,returnOnEquityTTM,returnOnEquityTTM_win,returnOnEquityTTM_original,ev_ebit,ev_ebit_win,ev_ebit_original,returnOnInvestedCapitalTTM,revenue_per_share_cagr_2006_ltm,revenue_per_share_cagr_2017_ltm,operating_income_per_share_cagr_2006_ltm,operating_income_per_share_cagr_2017_ltm,revenue_per_share_2006,revenue_per_share_2017,revenue_per_share_ltm,operating_income_per_share_2006,operating_income_per_share_2017,operating_income_per_share_ltm,revenue_2006,revenue_2017,revenue_ltm,operatingIncome_2006,operatingIncome_2017,operatingIncome_ltm,shares_2006,shares_2017,shares_ltm,marketCapTTM,enterpriseValueTTM,ebit_ltm,current_price,trading_currency,fair_value_min,fair_value_max,g_min,g_max,reported_currency
325,0.6294550645597886,0.2481027622010008,0.6467072708756262,0.6378787237560906,1.0,BANFP,BFC Capital Trust II PFD TR 7.20%,NASDAQ,Financial Services,Banks,0.1392017359218835,0.1392017359218835,0.1392017359218835,-6.180928704721491,-2.529912500118179,-6.180928704721491,0.1082059212524465,0.0585481620163459,0.0722039256222373,0.0306311971131265,0.0653366243580908,6.429644979647294,10.850997806847973,18.953473805131257,4.622388946884456,4.942356048544313,8.200283918138354,202112000.0,345209000.0,623936000.0,145302000.0,157234000.0,269948000.0,31434395.0,31813572.0,32919348.0,4007073645.48,-2901501000.0,469428000.0,25.7001,USD,69.96986009524414,94.17750987554277,0.10044542689176614,0.12126286370900288,USD
330,0.627966105908718,0.2780931129634056,1.0,0.4600071298119842,1.0,FF,FutureFuel Corp.,NYSE,Basic Materials,Chemicals,0.1531849871072486,0.1531849871072486,0.1531849871072486,-3.55281042616135,-2.529912500118179,-3.55281042616135,0.080986438965738,0.1273348194304462,0.0365063417578308,0.1764206086019948,0.1350059915505865,0.8630337078651685,6.316224375634218,8.414595783041033,0.0285393258426966,0.2270640244991219,0.6253649895187156,23043000.0,275026000.0,368250000.0,762000.0,9887000.0,27368000.0,26700000.0,43542785.0,43763243.0,216628052.85,-133305000.0,37521000.0,4.95,USD,4.813529105965937,8.080884495692251,0.02504038834599165,0.08203771045450199,USD
329,0.6280403353085364,0.2844481863243415,0.5747315293517924,0.7180724478386917,0.9203024197540388,IBOC,International Bancshares Corporation,NASDAQ,Financial Services,Banks - Regional,0.1561480930679427,0.1561480930679427,0.1561480930679427,-1.0003059804021068,-1.0003059804021068,-1.0003059804021068,0.0244102742426272,0.0456661368583055,0.0882982447170406,0.0092829216374084,0.100201792659418,6.716731411121543,7.973378616817285,15.69010380277947,7.105834598113084,3.945316725856335,8.469556307414932,466456000.0,526611000.0,974086000.0,493478000.0,260573000.0,525813999.0,69446874.0,66046155.0,62082827.0,4145354924.05,-660375000.0,660173000.0,66.67,USD,42.49526019128322,71.98060608220068,0.04207706325067054,0.09486627127844306,USD
334,0.6268479709094877,0.3380965670163955,0.6696276366799356,0.5855314501850666,0.9342099251733864,ENS,EnerSys,NYSE,Industrials,Electrical Equipment & Parts,0.1811620980340162,0.1811620980340162,0.1811620980340162,-1.2672276472427872,-1.2672276472427872,-1.2672276472427872,0.1203351921422509,0.0626503876089066,0.0616981942295009,0.0973993354090587,0.0596803844999469,27.760326298838187,54.55488333964479,88.07289275433476,1.478478335257407,5.436820151164803,8.644584605543157,1283265000.0,2367100000.0,3581871000.0,68345000.0,235900000.0,351570000.0,46226582.0,43389333.0,40669392.0,3919498090.2,-433568000.0,342139000.0,99.72,USD,69.01431275003145,127.69172287033619,0.07228474432180429,0.12179630929340636,USD
335,0.626673016084287,0.222837067837263,0.9237271137827912,0.6924346106033807,0.9022983939537764,HDSN,"Hudson Technologies, Inc.",NASDAQ,Basic Materials,Chemicals - Specialty,0.127421395189634,0.127421395189634,0.127421395189634,-0.6547612956045643,-0.6547612956045643,-0.6547612956045643,0.1110714647162993,0.108128430451994,0.0831529102399846,0.1721434143209581,0.2151513138383736,0.9053303423060548,3.361249566914079,6.368232732295404,0.0842365275217181,0.3623196213601927,1.7224028687795043,23451000.0,140380000.0,289025000.0,2182000.0,15132000.0,78172000.0,25903252.0,41764230.0,45385433.0,252393969.19,-51184000.0,78172000.0,5.555,USD,3.9569273715983115,6.027806441962522,0.024021397229965352,0.07175175021968494,USD
338,0.6256722371955955,0.2911965044822932,1.0,0.5768116343720547,0.8947477140128934,CTSH,Cognizant Technology Solutions Corporation,NASDAQ,Technology,Information Technology Services,0.1592945526952069,0.1592945526952069,0.1592945526952069,-0.5098438560760353,-0.5098438560760353,-0.5098438560760353,0.1586597069444441,0.1561161031641207,0.0599481882315506,0.1430658770005985,0.0423607931066321,2.527841869116416,24.97470489038786,39.79032258064516,0.4595816354058697,4.183811129848229,5.830645161290323,1424267000.0,14810000000.0,19736000000.0,258943000.0,2481000000.0,2892000000.0,563432000.0,593000000.0,496000000.0,42669000000.0,-751000000.0,1473000000.0,86.2,USD,58.872447523510964,89.60644212416379,0.11461358449446936,0.13918698643305555,USD
339,0.6255887326309928,0.0284441480653545,0.8913298657430512,1.0,0.8776629860770002,BANC,"Banc of California, Inc.",NYSE,Financial Services,Banks - Regional,0.0367840749608008,0.0367840749608008,0.0367840749608008,-0.1819429190881533,-0.1819429190881533,-0.1819429190881533,0.1146090718128359,0.1023300578966934,0.1797120809424717,0.0621034956643571,0.4529868533864276,1.6902773677991834,2.868607348691837,10.761661353233476,2.7802647553667894,0.4397062127040855,8.73486265220463,20786000.0,348860000.0,1812705000.0,34190000.0,53474000.0,1471309000.0,12297390.0,121613019.0,168441000.0,2744114402.0,-192006000.0,1055309000.0,16.2755,USD,8.12180926405461,19.040372086862895,0.10564622106870875,0.15357076088917276,USD
342,0.6251664132517882,0.3281148949142287,0.4718448655279184,0.7720286534512809,0.8564053141291632,MHO,"M/I Homes, Inc.",NYSE,Consumer Cyclical,Residential Construction,0.1765080601616243,0.1765080601616243,0.1765080601616243,0.226047806665968,0.226047806665968,0.226047806665968,0.5151063393509463,0.0272517577390976,0.0991268775085465,0.0470995661577358,0.2060462486012857,97.30085898353614,76.13686988241686,162.17266083450338,10.602433786685754,5.678916527610695,25.42009576268136,1359293000.0,1961971000.0,4504670000.0,148116000.0,146340000.0,706094000.0,13970000.0,25769000.0,27777000.0,3197712560.0,159611000.0,706094000.0,116.12,USD,102.64034897780031,153.11817793300574,0.0019366234419708472,0.05243207651135917,USD
344,0.6248074802013526,1.0,0.2595993466359383,0.0531190831727325,0.7655536862962599,TVTY,"Tivity Health, Inc.",NASDAQ,Healthcare,Medical - Care Facilities,1.7521764317126702,0.4897800944419725,1.7521764317126702,1.9697298837271413,1.9697298837271413,1.9697298837271413,0.2609338836806545,-0.0107353759279095,-0.0451532411258392,0.0341994647873105,0.0097134518509116,12.003843018516362,14.151027771425667,9.77816608082573,1.7805985792477,3.122214599690017,3.3732450169656825,412308000.0,556942000.0,481252000.0,61160000.0,122881000.0,166021000.0,34348000.0,39357000.0,49217000.0,1599552500.0,331866000.0,168483000.0,32.5,USD,17.10651304929014,35.67531568115222,0.08674806121261931,0.13774622121641045,USD
348,0.6233976407617074,0.3395331734721424,0.8228404325023424,0.5780675098896126,0.8865035498179301,GNTX,Gentex Corporation,NASDAQ,Consumer Cyclical,Auto - Parts,0.1818319277764015,0.1818319277764015,0.1818319277764015,-0.3516166268012201,-0.3516166268012201,-0.3516166268012201,0.1742572486157467,0.0900720028438728,0.0602002336572264,0.0886669013155683,0.0209407061137607,1.9468266488473187,6.278742052494101,10.022494031190949,0.4301668821385384,1.8307885102841044,2.160938157017601,572267073.0,1794872578.0,2299215044.0,126446976.0,523358352.0,495731053.0,293948654.0,285864997.0,229405479.0,5706559261.75,-177559777.0,504981174.0,25.25,USD,23.840692459271846,32.092627601651145,0.11185623925240518,0.13044503387875234,USD
351,0.6218866100189266,0.3443552636860138,1.0,0.7984715447409386,0.6684203387098812,WEX,WEX Inc.,NYSE,Technology,Software - Infrastructure,0.1840802675585284,0.1840802675585284,0.1840802675585284,3.833974711379879,3.833974711379879,3.833974711379879,0.0810695015794197,0.1221287748783006,0.1044337806992075,0.088703117613152,0.1482202725052275,7.213905332771902,29.09807571491728,64.41421568627452,3.346370098828425,5.567396514414687,16.82107843137255,291247000.0,1250548000.0,2628100000.0,135103000.0,239270000.0,686300000.0,40373000.0,42977000.0,40800000.0,6027412000.0,697400000.0,181900000.0,152.98,USD,56.60744607014284,163.37825979553892,0.058125197222822556,0.14053787145050617,USD
352,0.6210727926873392,0.2338529405685356,0.984727150351657,0.5840929636808305,0.9371012434115286,OZKAP,Bank OZK,NASDAQ,Financial Services,Banks - Regional,0.1325576377313683,0.1325576377313683,0.1325576377313683,-1.3227196611030223,-1.3227196611030223,-1.3227196611030223,0.0125315632174433,0.1190460533772306,0.0614095000570131,0.1452610017570923,0.0608815314393427,1.4080940641785806,7.407627625234129,11.932814957190285,0.676102769839171,5.5445024508827165,8.896059758867727,93951000.0,929398000.0,1365830000.0,45111000.0,695641000.0,1018243000.0,66722105.0,125465000.0,114460000.0,5907682940.0,-2057669000.0,1555635000.0,17.5,USD,37.2707858693349,62.14942966580253,0.030272595797333712,0.08513163930975075,USD
353,0.6210727926873392,0.2338529405685356,0.984727150351657,0.5840929636808305,0.9371012434115286,OZK,Bank OZK,NASDAQ,Financial Services,Banks - Regional,0.1325576377313683,0.1325576377313683,0.1325576377313683,-1.3227196611030223,-1.3227196611030223,-1.3227196611030223,0.0125315632174433,0.1190460533772306,0.0614095000570131,0.1452610017570923,0.0608815314393427,1.4080940641785806,7.407627625234129,11.932814957190285,0.676102769839171,5.5445024508827165,8.896059758867727,93951000.0,929398000.0,1365830000.0,45111000.0,695641000.0,1018243000.0,66722105.0,125465000.0,114460000.0,5907682940.0,-2057669000.0,1555635000.0,51.98,USD,37.2707858693349,62.14942966580253,0.030272595797333712,0.08513163930975075,USD
354,0.6210028850574068,0.1929359703946508,0.3920290417100683,0.7729107445422622,1.0,PLAB,"Photronics, Inc.",NASDAQ,Technology,Semiconductors,0.113479759109063,0.113479759109063,0.113479759109063,-2.9882782939950068,-2.529912500118179,-2.9882782939950068,0.1064123840814104,0.0129665356814576,0.0993039070161712,0.0689378823170607,0.2907996442522871,10.995552225096086,6.585393652463615,14.04507014872177,1.0112161280185643,0.4656613478286282,3.588730842756699,454875000.0,450678000.0,866946000.0,41833000.0,31868000.0,221518000.0,41369000.0,68436000.0,61726000.0,1395010650.0,-580488000.0,194255000.0,22.55,USD,10.875668812499999,27.611542389915513,0.003470314610550501,0.10516554704546532,USD
356,0.6208664115410305,0.1936311393127882,0.6618596771826947,0.891654860798495,0.8393579340880744,WAL-PA,Western Alliance Bancorporation,NYSE,Financial Services,Banks - Regional,0.1138038874153834,0.1138038874153834,0.1138038874153834,0.5532319391634981,0.5532319391634981,0.5532319391634981,0.262162972862041,0.0612600990540195,0.1231350199806939,0.017917559366229,0.0595432107086442,6.34426327984747,7.754259495675712,19.63342566943675,5.70096713820077,5.029660488198197,7.988919667590028,162222000.0,807831000.0,2126300000.0,145773000.0,523985000.0,865200000.0,25569872.0,104179000.0,108300000.0,9771043000.0,1455000000.0,2630000000.0,22.36,USD,36.310020477815705,71.42018446224377,0.017799666691540456,0.09176962151294846,USD
357,0.620736297603196,0.499474012634607,0.7333664397780517,0.4061995466233312,0.8682002723998756,SWT,Stanley Black & Decker Inc,NYSE,,,0.2564056780644585,0.2564056780644585,0.2564056780644585,-0.0003285151116951,-0.0003285151116951,-0.0003285151116951,2.5573791933026744,0.0740581876213792,0.0257075364465029,0.0916444410105228,0.0127711912708561,24.232958656954025,76.86815572386512,94.1748275363018,2.2064499011047327,10.547421486805924,11.674465724347533,4018600000.0,12747200000.0,15617200000.0,365900000.0,1749100000.0,1936000000.0,165832000.0,165832000.0,165832000.0,8467381920.0,-600000.0,1826400000.0,51.06,USD,20.618070262576687,60.78491332290635,0.014915620826375653,0.1220057783381668,USD
358,0.6206941502982357,0.5677871529014609,0.6005641488712483,0.5011821230624885,0.7662800279623926,BF-B,Brown-Forman Corporation,NYSE,Consumer Defensive,Beverages - Wineries & Distilleries,0.2882572494975596,0.2882572494975596,0.2882572494975596,1.9557894736842103,1.9557894736842103,1.9557894736842103,0.1443815044131208,0.0502895898092907,0.0447698746923708,0.0598484583617777,0.0479430971084373,3.4524706524706525,6.177845182456901,8.770051679912006,0.9836745836745836,2.040711050584461,2.9681314206308222,1976000000.0,2994000000.0,4178000000.0,563000000.0,989000000.0,1414000000.0,572343750.0,484635000.0,476394000.0,14576834400.0,2787000000.0,1425000000.0,30.84,USD,18.73315729576399,47.91231304820015,0.07800408523668617,0.14367833652310402,USD
359,0.6206941502982357,0.5677871529014609,0.6005641488712483,0.5011821230624885,0.7662800279623926,BF-A,Brown-Forman Corporation,NYSE,Consumer Defensive,Beverages - Wineries & Distilleries,0.2882572494975596,0.2882572494975596,0.2882572494975596,1.9557894736842103,1.9557894736842103,1.9557894736842103,0.1443815044131208,0.0502895898092907,0.0447698746923708,0.0598484583617777,0.0479430971084373,3.4524706524706525,6.177845182456901,8.770051679912006,0.9836745836745836,2.040711050584461,2.9681314206308222,1976000000.0,2994000000.0,4178000000.0,563000000.0,989000000.0,1414000000.0,572343750.0,484635000.0,476394000.0,14576834400.0,2787000000.0,1425000000.0,31.12,USD,18.73315729576399,47.91231304820015,0.07800408523668617,0.14367833652310402,USD
371,0.6176416790546875,0.3824071450528148,0.4734492338939631,0.6928326599334931,0.8369187572084278,EQNR,Equinor ASA,NYSE,Energy,Oil & Gas Integrated,0.2018222746275056,0.2018222746275056,0.2018222746275056,0.6000461692358992,0.6000461692358992,0.6000461692358992,0.0835851311873896,0.0275389032858692,0.0832327959543293,0.0382491455899718,0.1378515306275241,21.10806753640683,18.656976744186046,35.36842105263158,5.802807310769611,4.213892288861689,11.84045018205892,68197000000.0,60971000000.0,106848000000.0,18748000000.0,13771000000.0,35770000000.0,3230850000.0,3268000000.0,3021000000.0,65053200000.0,23394000000.0,38987000000.0,23.57,USD,16.69858719791432,28.44726668830934,0.0034913556423333825,0.06814141040929272,USD
374,0.6167831451841248,0.4729098395968436,0.7184206128813478,0.6083375381056024,0.7393796276604774,CHILE.SN,Banco de Chile,SGO,Financial Services,Banks - Regional,0.2440199108201423,0.2440199108201423,0.2440199108201423,2.4720790217206066,2.4720790217206066,2.4720790217206066,0.033687052020688,0.0713832236124665,0.0662752164403559,0.1035111868482923,0.1196695306511033,7.517555896988025,16.675318484989816,27.863050178846606,2.587029801543722,6.805195640371035,16.809681900070903,635059634153.0,1684492000000.0,2814644000000.0,218544194659.0,687441000000.0,1698065000000.0,84476875577.0,101017081114.0,101017081114.0,12531593887762.8,9443374000000.0,3820013000000.0,123.98,CLP,76.4519885028594,163.26771465815747,0.027672708337764335,0.10481283422419589,CLP
379,0.6154424923901218,0.3204631346322508,1.0,0.6062957313929752,0.8132684586212431,GDEN,"Golden Entertainment, Inc.",NASDAQ,Consumer Cyclical,"Gambling, Resorts & Casinos",0.1729403631086367,0.1729403631086367,0.1729403631086367,1.053957703319429,1.053957703319429,1.053957703319429,0.1829978530000485,0.1490508431536634,0.0658654401250786,0.0841121904669679,0.4625305631153404,2.623457603302156,22.064834451417443,36.75527864447004,3.0034690203310936,0.6655702228954772,13.932642306215756,29872000.0,509808000.0,1053148999.0,34199000.0,15378000.0,399212000.0,11386500.0,23105000.0,28653000.0,912157200.0,418925000.0,397478000.0,32.4,USD,16.999854919626795,49.96190442993299,0.007326435780254326,0.11823273385635845,USD
384,0.6148839738192876,0.2828111549477585,0.7641634021968865,0.6002641787618723,0.9173237974207784,ABEV,Ambev S.A.,NYSE,Consumer Defensive,Beverages - Alcoholic,0.1553848135345209,0.1553848135345209,0.1553848135345209,-0.943138370963198,-0.943138370963198,-0.943138370963198,0.1428246845311016,0.0795701453486821,0.0646549497308168,0.0772132063335648,0.0161496144041939,1.175364187124501,3.049775612186139,5.034297859719263,0.2893484969430788,1.045903677637445,1.1889208509030753,17571136792.0,47899300000.0,79736900000.0,4325622710.0,16426800000.0,18831000000.0,14949525419.0,15705844000.0,15838733071.0,167182913360.61563,-16404100000.0,17393100000.0,1.8301,USD,0.8615767162956516,1.8439769656376093,0.020953801675185374,0.10099313042972341,BRL
387,0.6140955095010876,0.1332588818359191,0.7740050354801079,0.9526373986856852,0.8046209860471644,BH,Biglari Holdings Inc.,NYSE,Consumer Cyclical,Restaurants,0.0856548188161303,0.0856548188161303,0.0856548188161303,1.219925482862486,1.219925482862486,1.219925482862486,0.024980115385655,0.0813315744755871,0.1353737884777952,0.0982178671094817,1.3518839339372035,285.1512213586443,456.2292543800082,1259.778058251088,22.89612246974948,0.1450495721852505,135.78241708220398,638822000.0,839804000.0,365318000.0,51294000.0,267000.0,39375000.0,2240292.0,1840750.0,289986.0,323588799.45,85457000.0,70051000.0,231.21,USD,213.1781690059642,552.3546243850407,0.028074127736821525,0.11950706490140295,USD
393,0.6131940017737957,0.6233365305518114,0.4182762372028948,0.3227232451943638,0.8677229217329085,PSB,"PS Business Parks, Inc.",NYSE,Real Estate,REIT - Diversified,0.3141576101512031,0.3141576101512031,0.3141576101512031,0.0088331017169498,0.0088331017169498,0.0088331017169498,0.2545186191058595,0.0176641883281432,0.0089544270551999,0.084531715160629,0.1258802537053052,11.382188891492852,14.782188407395155,15.874905011760449,3.5109444574642605,6.3546146212371815,16.40691152523973,242839000.0,402179000.0,438703000.0,74906000.0,172890000.0,453405000.0,21335000.0,27207000.0,27635000.0,5179904400.0,4926000.0,557675000.0,187.44,USD,126.66956226895931,410.9400294062274,0.01790611593018565,0.12959482660355792,USD
394,0.6131940017737957,0.6233365305518114,0.4182762372028948,0.3227232451943638,0.8677229217329085,PSB-PY,"PS Business Parks, Inc.",NYSE,Real Estate,REIT - Diversified,0.3141576101512031,0.3141576101512031,0.3141576101512031,0.0088331017169498,0.0088331017169498,0.0088331017169498,0.2545186191058595,0.0176641883281432,0.0089544270551999,0.084531715160629,0.1258802537053052,11.382188891492852,14.782188407395155,15.874905011760449,3.5109444574642605,6.3546146212371815,16.40691152523973,242839000.0,402179000.0,438703000.0,74906000.0,172890000.0,453405000.0,21335000.0,27207000.0,27635000.0,5179904400.0,4926000.0,557675000.0,11.95,USD,126.66956226895931,410.9400294062274,0.01790611593018565,0.12959482660355792,USD
395,0.6131940017737957,0.6233365305518114,0.4182762372028948,0.3227232451943638,0.8677229217329085,PSB-PX,"PS Business Parks, Inc.",NYSE,Real Estate,REIT - Diversified,0.3141576101512031,0.3141576101512031,0.3141576101512031,0.0088331017169498,0.0088331017169498,0.0088331017169498,0.2545186191058595,0.0176641883281432,0.0089544270551999,0.084531715160629,0.1258802537053052,11.382188891492852,14.782188407395155,15.874905011760449,3.5109444574642605,6.3546146212371815,16.40691152523973,242839000.0,402179000.0,438703000.0,74906000.0,172890000.0,453405000.0,21335000.0,27207000.0,27635000.0,5179904400.0,4926000.0,557675000.0,11.98,USD,126.66956226895931,410.9400294062274,0.01790611593018565,0.12959482660355792,USD
396,0.6131940017737957,0.6233365305518114,0.4182762372028948,0.3227232451943638,0.8677229217329085,PSB-PZ,"PS Business Parks, Inc.",NYSE,Real Estate,REIT - Diversified,0.3141576101512031,0.3141576101512031,0.3141576101512031,0.0088331017169498,0.0088331017169498,0.0088331017169498,0.2545186191058595,0.0176641883281432,0.0089544270551999,0.084531715160629,0.1258802537053052,11.382188891492852,14.782188407395155,15.874905011760449,3.5109444574642605,6.3546146212371815,16.40691152523973,242839000.0,402179000.0,438703000.0,74906000.0,172890000.0,453405000.0,21335000.0,27207000.0,27635000.0,5179904400.0,4926000.0,557675000.0,11.41,USD,126.66956226895931,410.9400294062274,0.01790611593018565,0.12959482660355792,USD
400,0.6127157562049751,0.3162907639084451,0.6771548485029396,0.7499077808040571,0.7915920156237248,JPM-PD,JPMorgan Chase & Co.,NYSE,Financial Services,Banks - Diversified,0.1709949604579089,0.1709949604579089,0.1709949604579089,1.4699857487247106,1.4699857487247106,1.4699857487247106,0.0200855924119685,0.0639975877908141,0.0946873732067732,0.0297495155143909,0.1241091525666604,17.8671469740634,28.158308598468395,58.06673857823863,16.872046109510087,11.550484781233612,29.448832596819653,61999000000.0,100705000000.0,166878000000.0,58546000000.0,41309000000.0,84633000000.0,3470000000.0,3576386687.0,2873900000.0,782157159960.0,110368000000.0,75081000000.0,24.9,USD,142.07695353542942,181.17379138745957,0.05335199086887332,0.07792487829942697,USD
401,0.6127157562049751,0.3162907639084451,0.6771548485029396,0.7499077808040571,0.7915920156237248,JPM-PJ,JPMorgan Chase & Co.,NYSE,Financial Services,Banks - Diversified,0.1709949604579089,0.1709949604579089,0.1709949604579089,1.4699857487247106,1.4699857487247106,1.4699857487247106,0.0200855924119685,0.0639975877908141,0.0946873732067732,0.0297495155143909,0.1241091525666604,17.8671469740634,28.158308598468395,58.06673857823863,16.872046109510087,11.550484781233612,29.448832596819653,61999000000.0,100705000000.0,166878000000.0,58546000000.0,41309000000.0,84633000000.0,3470000000.0,3576386687.0,2873900000.0,782157159960.0,110368000000.0,75081000000.0,21.06,USD,142.07695353542942,181.17379138745957,0.05335199086887332,0.07792487829942697,USD
398,0.6129761477496669,0.3378001162122007,0.5713457878041533,0.7312253786089566,0.8130704379451406,SU,Suncor Energy Inc.,NYSE,Energy,Oil & Gas Integrated,0.1810238753739346,0.1810238753739346,0.1810238753739346,1.0577582417582418,1.0577582417582418,1.0577582417582418,0.0631454114830359,0.0450601659176537,0.0909379458566268,0.0296500831814419,0.1198031468606699,17.243409738562093,19.85671282360024,39.83893671750574,4.223290227668845,2.975918121613486,7.357909585683452,15829450140.0,32982000000.0,52206000000.0,3876980429.0,4943000000.0,9642000000.0,918000000.0,1661000000.0,1310426540.0,70269288750.0,12032000000.0,11375000000.0,38.75,USD,23.154559041727836,49.94857278890244,0.010487324481687849,0.09541389949275743,CAD
402,0.6127157562049751,0.3162907639084451,0.6771548485029396,0.7499077808040571,0.7915920156237248,JPM-PK,JPMorgan Chase & Co.,NYSE,Financial Services,Banks - Diversified,0.1709949604579089,0.1709949604579089,0.1709949604579089,1.4699857487247106,1.4699857487247106,1.4699857487247106,0.0200855924119685,0.0639975877908141,0.0946873732067732,0.0297495155143909,0.1241091525666604,17.8671469740634,28.158308598468395,58.06673857823863,16.872046109510087,11.550484781233612,29.448832596819653,61999000000.0,100705000000.0,166878000000.0,58546000000.0,41309000000.0,84633000000.0,3470000000.0,3576386687.0,2873900000.0,782157159960.0,110368000000.0,75081000000.0,20.13,USD,142.07695353542942,181.17379138745957,0.05335199086887332,0.07792487829942697,USD
403,0.6127157562049751,0.3162907639084451,0.6771548485029396,0.7499077808040571,0.7915920156237248,JPM-PL,JPMorgan Chase & Co.,NYSE,Financial Services,Banks - Diversified,0.1709949604579089,0.1709949604579089,0.1709949604579089,1.4699857487247106,1.4699857487247106,1.4699857487247106,0.0200855924119685,0.0639975877908141,0.0946873732067732,0.0297495155143909,0.1241091525666604,17.8671469740634,28.158308598468395,58.06673857823863,16.872046109510087,11.550484781233612,29.448832596819653,61999000000.0,100705000000.0,166878000000.0,58546000000.0,41309000000.0,84633000000.0,3470000000.0,3576386687.0,2873900000.0,782157159960.0,110368000000.0,75081000000.0,20.45,USD,142.07695353542942,181.17379138745957,0.05335199086887332,0.07792487829942697,USD
404,0.6127157562049751,0.3162907639084451,0.6771548485029396,0.7499077808040571,0.7915920156237248,JPM-PM,JPMorgan Chase & Co.,NYSE,Financial Services,Banks - Diversified,0.1709949604579089,0.1709949604579089,0.1709949604579089,1.4699857487247106,1.4699857487247106,1.4699857487247106,0.0200855924119685,0.0639975877908141,0.0946873732067732,0.0297495155143909,0.1241091525666604,17.8671469740634,28.158308598468395,58.06673857823863,16.872046109510087,11.550484781233612,29.448832596819653,61999000000.0,100705000000.0,166878000000.0,58546000000.0,41309000000.0,84633000000.0,3470000000.0,3576386687.0,2873900000.0,782157159960.0,110368000000.0,75081000000.0,18.71,USD,142.07695353542942,181.17379138745957,0.05335199086887332,0.07792487829942697,USD
405,0.6127157562049751,0.3162907639084451,0.6771548485029396,0.7499077808040571,0.7915920156237248,JPM-PC,JPMorgan Chase & Co.,NYSE,Financial Services,Banks - Diversified,0.1709949604579089,0.1709949604579089,0.1709949604579089,1.4699857487247106,1.4699857487247106,1.4699857487247106,0.0200855924119685,0.0639975877908141,0.0946873732067732,0.0297495155143909,0.1241091525666604,17.8671469740634,28.158308598468395,58.06673857823863,16.872046109510087,11.550484781233612,29.448832596819653,61999000000.0,100705000000.0,166878000000.0,58546000000.0,41309000000.0,84633000000.0,3470000000.0,3576386687.0,2873900000.0,782157159960.0,110368000000.0,75081000000.0,25.2,USD,142.07695353542942,181.17379138745957,0.05335199086887332,0.07792487829942697,USD
407,0.612597410415687,0.4083133686008981,0.7425260184937158,0.5187854806713843,0.8502834367627491,ON,ON Semiconductor Corporation,NASDAQ,Technology,Semiconductors,0.213901267434458,0.213901267434458,0.213901267434458,0.3435427607620654,0.3435427607620654,0.3435427607620654,0.1424290118069279,0.0756975444512517,0.0483027453470081,0.0983741427237323,0.1757644850067961,4.789868667917449,13.138421426878407,19.16182957975389,0.9912445278298936,1.6138895472860868,5.894358021824936,1531800000.0,5543100000.0,8253000000.0,317000000.0,680900000.0,2538700000.0,319800000.0,421900000.0,430700000.0,21738570000.0,896200000.0,2608700000.0,50.91,USD,26.496442187499998,57.31682803308821,0.039196989968656004,0.11258010811783686,USD
410,0.6121040011962302,0.4408844593545286,0.6699327741360704,0.6451488090704977,0.7435870645959597,MGRC,McGrath RentCorp,NASDAQ,Industrials,Rental & Leasing Services,0.2290878101660715,0.2290878101660715,0.2290878101660715,2.391327222883726,2.391327222883726,2.391327222883726,0.0847726389009545,0.0627050002923381,0.0736629808567341,0.0501577284714505,0.0880335653600061,10.704906204906203,19.252218842451768,33.99574972414075,3.059443642776976,3.9476644860202494,7.753157055866606,267066000.0,462034000.0,831842000.0,76327000.0,94740000.0,189712000.0,24948000.0,23999000.0,24469000.0,2964042230.0,604506000.0,252791000.0,120.73,USD,94.56281348355586,149.76906349074847,0.09402524255917274,0.12658688823790976,USD
416,0.6092116475503491,0.4732166324271408,0.5782641100048802,0.5214189173962718,0.8176511908233105,VALE,Vale S.A.,NYSE,Basic Materials,Industrial Materials,0.2441629555361545,0.2441629555361545,0.2441629555361545,0.9698415265200516,0.9698415265200516,0.9698415265200516,0.1737633503214026,0.0462983886681853,0.0488312576645388,0.038956341140697,0.056061362652519,4.0500256797720064,6.535342838540264,9.570031125962808,1.5739680482631324,2.1029616164290363,3.253453287007029,19651000000.0,33967000000.0,41784000000.0,7637000000.0,10930000000.0,14205000000.0,4852068000.0,5197432000.0,4366130000.0,40432117650.0,11995000000.0,12368000000.0,9.47,USD,11.060816896148511,14.854974337698536,0.003945548874888211,0.041783498097087285,USD
419,0.6083238237046062,0.4173375566205099,0.0,0.6918354634787566,0.9025940261538168,G,Genpact Limited,NYSE,Technology,Information Technology Services,0.2181088703672113,0.2181088703672113,0.2181088703672113,-0.6604352563349142,-0.6604352563349142,-0.6604352563349142,0.1277883407041097,-0.1927508317993889,0.083032665605897,-0.1607735525071956,0.1110311129613292,1562.2574290730893,14.11772346138936,26.723732514123924,109.9790780584642,1.695135353509719,3.935628974233467,613047000.0,2736929000.0,4767139000.0,43157000.0,328627000.0,702061000.0,392411.0,193864755.0,178385972.0,9585473679.5,-415814000.0,629606000.0,54.5,USD,15.803659490841879,60.68330699804524,0.014482552134910287,0.13817450684540042,USD
